y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
37,007,45,025,SC,Chesterfield County,38,72,1166
37,007,37,153,NC,Richmond County,28,63,1000
37,007,58,000,SS,Other flows - Same State,104,191,4127
37,007,59,000,DS,Other flows - Different State,72,135,2970
37,007,59,001,DS,Other flows - Northeast,-1,-1,-1
37,007,59,003,DS,Other flows - Midwest,-1,-1,-1
37,007,59,005,DS,Other flows - South,72,135,2970
37,007,59,007,DS,Other flows - West,-1,-1,-1
37,007,57,009,FR,Foreign - Other flows,-1,-1,-1
37,009,96,000,NC,Ashe County Total Migration-US and Foreign,542,927,31589
37,009,97,000,NC,Ashe County Total Migration-US,542,927,31589
37,009,97,001,NC,Ashe County Total Migration-Same State,333,590,20784
37,009,97,003,NC,Ashe County Total Migration-Different State,209,337,10805
37,009,37,009,NC,Ashe County Non-migrants,9948,19580,664823
37,009,37,189,NC,Watauga County,77,146,4550
37,009,37,193,NC,Wilkes County,38,70,1715
37,009,37,005,NC,Alleghany County,20,39,1159
37,009,58,000,SS,Other flows - Same State,198,335,13359
37,009,59,000,DS,Other flows - Different State,209,337,10805
37,009,59,001,DS,Other flows - Northeast,22,31,767
37,009,59,003,DS,Other flows - Midwest,-1,-1,-1
37,009,59,005,DS,Other flows - South,161,271,8470
37,009,59,007,DS,Other flows - West,26,35,1568
37,009,57,009,FR,Foreign - Other flows,-1,-1,-1
37,011,96,000,NC,Avery County Total Migration-US and Foreign,463,765,45735
37,011,97,000,NC,Avery County Total Migration-US,463,765,45735
37,011,97,001,NC,Avery County Total Migration-Same State,265,443,24666
37,011,97,003,NC,Avery County Total Migration-Different State,198,322,21069
37,011,37,011,NC,Avery County Non-migrants,6053,11868,431709
37,011,37,189,NC,Watauga County,69,114,3709
37,011,37,121,NC,Mitchell County,34,66,2402
37,011,47,019,TN,Carter County,29,65,1457
37,011,58,000,SS,Other flows - Same State,162,263,18555
37,011,59,000,DS,Other flows - Different State,169,257,19612
37,011,59,001,DS,Other flows - Northeast,-1,-1,-1
37,011,59,003,DS,Other flows - Midwest,-1,-1,-1
37,011,59,005,DS,Other flows - South,145,224,18248
37,011,59,007,DS,Other flows - West,24,33,1364
37,011,57,009,FR,Foreign - Other flows,-1,-1,-1
37,013,96,000,NC,Beaufort County Total Migration-US and Foreign,1104,1908,60341
37,013,97,000,NC,Beaufort County Total Migration-US,1104,1908,60341
37,013,97,001,NC,Beaufort County Total Migration-Same State,800,1394,45194
37,013,97,003,NC,Beaufort County Total Migration-Different State,304,514,15147
37,013,37,013,NC,Beaufort County Non-migrants,16953,33743,1195981
37,013,37,147,NC,Pitt County,346,621,13006
37,013,37,183,NC,Wake County,57,86,3113
37,013,37,049,NC,Craven County,55,110,3276
37,013,37,117,NC,Martin County,39,75,1567
37,013,37,137,NC,Pamlico County,20,32,1127
37,013,58,000,SS,Other flows - Same State,283,470,23104
37,013,59,000,DS,Other flows - Different State,304,514,15147
37,013,59,001,DS,Other flows - Northeast,46,84,3241
37,013,59,003,DS,Other flows - Midwest,24,38,1418
37,013,59,005,DS,Other flows - South,180,308,8521
37,013,59,007,DS,Other flows - West,54,84,1967
37,013,57,009,FR,Foreign - Other flows,-1,-1,-1
37,015,96,000,NC,Bertie County Total Migration-US and Foreign,350,673,13007
37,015,97,000,NC,Bertie County Total Migration-US,350,673,13007
37,015,97,001,NC,Bertie County Total Migration-Same State,305,598,11422
37,015,97,003,NC,Bertie County Total Migration-Different State,45,75,1585
37,015,37,015,NC,Bertie County Non-migrants,5978,11393,312475
37,015,37,091,NC,Hertford County,78,156,2813
37,015,37,147,NC,Pitt County,42,75,1276
37,015,37,183,NC,Wake County,25,38,1038
37,015,37,117,NC,Martin County,22,58,829
37,015,37,041,NC,Chowan County,21,50,637
37,015,58,000,SS,Other flows - Same State,117,221,4829
37,015,59,000,DS,Other flows - Different State,45,75,1585
37,015,59,001,DS,Other flows - Northeast,-1,-1,-1
37,015,59,003,DS,Other flows - Midwest,-1,-1,-1
37,015,59,005,DS,Other flows - South,45,75,1585
37,015,59,007,DS,Other flows - West,-1,-1,-1
37,017,96,000,NC,Bladen County Total Migration-US and Foreign,592,1166,30625
37,017,97,000,NC,Bladen County Total Migration-US,592,1166,30625
37,017,97,001,NC,Bladen County Total Migration-Same State,500,992,25849
37,017,97,003,NC,Bladen County Total Migration-Different State,92,174,4776
37,017,37,017,NC,Bladen County Non-migrants,10195,20675,571142
37,017,37,155,NC,Robeson County,102,236,3903
37,017,37,051,NC,Cumberland County,88,173,6076
37,017,37,047,NC,Columbus County,64,143,4074
37,017,37,163,NC,Sampson County,31,66,1502
37,017,37,019,NC,Brunswick County,25,43,1511
37,017,37,129,NC,New Hanover County,24,36,967
37,017,37,183,NC,Wake County,23,30,1265
37,017,58,000,SS,Other flows - Same State,143,265,6551
37,017,59,000,DS,Other flows - Different State,92,174,4776
37,017,59,001,DS,Other flows - Northeast,-1,-1,-1
37,017,59,003,DS,Other flows - Midwest,-1,-1,-1
37,017,59,005,DS,Other flows - South,92,174,4776
37,017,59,007,DS,Other flows - West,-1,-1,-1
37,017,57,009,FR,Foreign - Other flows,-1,-1,-1
37,019,96,000,NC,Brunswick County Total Migration-US and Foreign,4500,7315,322460
37,019,97,000,NC,Brunswick County Total Migration-US,4462,7252,318587
37,019,97,001,NC,Brunswick County Total Migration-Same State,2257,3774,147059
37,019,97,003,NC,Brunswick County Total Migration-Different State,2205,3478,171528
37,019,98,000,NC,Brunswick County Total Migration-Foreign,38,63,3872
37,019,37,019,NC,Brunswick County Non-migrants,63487,118686,5563780
37,019,37,129,NC,New Hanover County,750,1201,47081
37,019,45,051,SC,Horry County,255,416,15246
37,019,37,183,NC,Wake County,183,285,13361
37,019,37,047,NC,Columbus County,148,323,7448
37,019,37,119,NC,Mecklenburg County,121,165,10115
37,019,37,141,NC,Pender County,101,197,7012
37,019,37,133,NC,Onslow County,76,134,3826
37,019,37,081,NC,Guilford County,59,97,6067
37,019,37,101,NC,Johnston County,38,70,2967
37,019,37,017,NC,Bladen County,37,67,1252
37,019,37,067,NC,Forsyth County,36,55,1841
37,019,37,051,NC,Cumberland County,34,52,2666
37,019,37,063,NC,Durham County,33,49,2461
37,019,37,155,NC,Robeson County,33,65,1845
37,019,37,025,NC,Cabarrus County,26,41,2412
37,019,37,179,NC,Union County,26,41,2344
37,019,37,071,NC,Gaston County,25,35,1914
37,019,36,103,NY,Suffolk County,24,34,1742
37,019,37,021,NC,Buncombe County,24,36,1237
37,019,37,085,NC,Harnett County,24,32,1142
37,019,37,147,NC,Pitt County,22,32,1077
37,019,37,097,NC,Iredell County,21,39,1788
37,019,12,057,FL,Hillsborough County,20,27,884
37,019,37,057,NC,Davidson County,20,35,1430
37,019,37,125,NC,Moore County,20,38,1257
37,019,37,151,NC,Randolph County,20,43,558
37,019,58,000,SS,Other flows - Same State,380,642,23958
37,019,59,000,DS,Other flows - Different State,1906,3001,153655
37,019,59,001,DS,Other flows - Northeast,433,625,29741
37,019,59,003,DS,Other flows - Midwest,253,412,17215
37,019,59,005,DS,Other flows - South,999,1615,91068
37,019,59,007,DS,Other flows - West,221,349,15631
37,019,57,009,FR,Foreign - Other flows,38,63,3872
37,021,96,000,NC,Buncombe County Total Migration-US and Foreign,8909,13642,613753
37,021,97,000,NC,Buncombe County Total Migration-US,8852,13541,608929
37,021,97,001,NC,Buncombe County Total Migration-Same State,4135,6561,271026
37,021,97,003,NC,Buncombe County Total Migration-Different State,4717,6980,337903
37,021,98,000,NC,Buncombe County Total Migration-Foreign,57,101,4824
37,021,37,021,NC,Buncombe County Non-migrants,107789,197974,9820914
37,021,37,089,NC,Henderson County,1093,1840,78190
37,021,37,087,NC,Haywood County,475,766,26772
37,021,37,115,NC,Madison County,328,590,20059
37,021,37,119,NC,Mecklenburg County,266,370,18015
37,021,37,111,NC,McDowell County,218,373,12852
37,021,45,045,SC,Greenville County,187,271,15744
37,021,37,183,NC,Wake County,181,256,15375
37,021,45,083,SC,Spartanburg County,149,261,8947
37,021,37,161,NC,Rutherford County,111,188,6184
37,021,37,175,NC,Transylvania County,99,166,6403
37,021,37,063,NC,Durham County,98,127,6523
37,021,37,067,NC,Forsyth County,83,126,5872
37,021,37,081,NC,Guilford County,78,105,5933
37,021,45,019,SC,Charleston County,74,100,4597
37,021,37,099,NC,Jackson County,73,101,2576
37,021,37,199,NC,Yancey County,73,109,3527
37,021,47,179,TN,Washington County,71,110,4781
37,021,37,129,NC,New Hanover County,70,84,3951
37,021,37,023,NC,Burke County,66,106,4447
37,021,13,121,GA,Fulton County,63,95,5262
37,021,37,149,NC,Polk County,58,106,4235
37,021,37,135,NC,Orange County,55,67,4176
37,021,12,103,FL,Pinellas County,50,72,6006
37,021,47,037,TN,Davidson County,50,61,3442
37,021,37,035,NC,Catawba County,49,73,3753
37,021,36,047,NY,Kings County,47,51,2918
37,021,17,031,IL,Cook County,45,56,4736
37,021,47,093,TN,Knox County,45,82,4259
37,021,37,019,NC,Brunswick County,42,61,3593
37,021,36,061,NY,New York County,41,45,3040
37,021,37,071,NC,Gaston County,41,74,2873
37,021,37,097,NC,Iredell County,41,57,3127
37,021,37,189,NC,Watauga County,40,49,1530
37,021,45,007,SC,Anderson County,40,72,2864
37,021,06,037,CA,Los Angeles County,39,40,2595
37,021,08,031,CO,Denver County,39,54,3484
37,021,12,011,FL,Broward County,37,50,3604
37,021,37,113,NC,Macon County,37,55,1422
37,021,12,031,FL,Duval County,36,44,1827
37,021,53,033,WA,King County,35,45,3065
37,021,12,095,FL,Orange County,34,49,2190
37,021,37,025,NC,Cabarrus County,33,45,2541
37,021,04,013,AZ,Maricopa County,32,41,2305
37,021,11,001,DC,District of Columbia,32,43,3113
37,021,12,086,FL,Miami-Dade County,32,48,2525
37,021,45,079,SC,Richland County,32,63,1849
37,021,37,121,NC,Mitchell County,30,48,1827
37,021,47,171,TN,Unicoi County,30,61,1793
37,021,12,099,FL,Palm Beach County,29,42,1364
37,021,37,045,NC,Cleveland County,29,39,952
37,021,42,101,PA,Philadelphia County,29,35,2170
37,021,12,057,FL,Hillsborough County,28,46,1092
37,021,48,453,TX,Travis County,28,40,3850
37,021,13,089,GA,DeKalb County,27,36,2275
37,021,45,091,SC,York County,27,36,2214
37,021,47,163,TN,Sullivan County,27,44,1489
37,021,13,135,GA,Gwinnett County,26,47,1750
37,021,45,051,SC,Horry County,26,33,1148
37,021,45,073,SC,Oconee County,26,43,2763
37,021,45,077,SC,Pickens County,26,46,1778
37,021,47,019,TN,Carter County,26,36,1087
37,021,12,109,FL,St. Johns County,25,50,2435
37,021,32,003,NV,Clark County,25,35,1700
37,021,49,035,UT,Salt Lake County,25,29,1534
37,021,51,059,VA,Fairfax County,25,39,2648
37,021,06,073,CA,San Diego County,24,29,1762
37,021,37,027,NC,Caldwell County,24,39,1916
37,021,12,117,FL,Seminole County,23,32,1318
37,021,45,015,SC,Berkeley County,23,40,2065
37,021,12,071,FL,Lee County,22,32,1641
37,021,13,067,GA,Cobb County,22,29,1243
37,021,25,017,MA,Middlesex County,22,30,1775
37,021,37,179,NC,Union County,22,42,1567
37,021,08,041,CO,El Paso County,21,26,926
37,021,21,111,KY,Jefferson County,21,27,936
37,021,24,031,MD,Montgomery County,21,27,1531
37,021,41,051,OR,Multnomah County,21,32,1338
37,021,42,003,PA,Allegheny County,21,28,1210
37,021,47,059,TN,Greene County,21,40,1206
37,021,08,059,CO,Jefferson County,20,25,1615
37,021,12,115,FL,Sarasota County,20,30,2606
37,021,45,063,SC,Lexington County,20,46,1304
37,021,58,000,SS,Other flows - Same State,322,499,20836
37,021,59,000,DS,Other flows - Different State,2730,4056,189185
37,021,59,001,DS,Other flows - Northeast,425,590,26005
37,021,59,003,DS,Other flows - Midwest,507,754,38195
37,021,59,005,DS,Other flows - South,1369,2124,98912
37,021,59,007,DS,Other flows - West,429,588,26073
37,021,57,009,FR,Foreign - Other flows,57,101,4824
37,023,96,000,NC,Burke County Total Migration-US and Foreign,1911,3280,99907
37,023,97,000,NC,Burke County Total Migration-US,1911,3280,99907
37,023,97,001,NC,Burke County Total Migration-Same State,1377,2421,67296
37,023,97,003,NC,Burke County Total Migration-Different State,534,859,32611
37,023,37,023,NC,Burke County Non-migrants,32101,63932,2027862
37,023,37,035,NC,Catawba County,421,760,18079
37,023,37,027,NC,Caldwell County,296,557,13694
37,023,37,111,NC,McDowell County,92,152,4959
37,023,37,119,NC,Mecklenburg County,59,75,5279
37,023,37,021,NC,Buncombe County,57,79,2990
37,023,37,183,NC,Wake County,45,59,3114
37,023,37,109,NC,Lincoln County,30,56,1421
37,023,37,045,NC,Cleveland County,29,54,903
37,023,37,161,NC,Rutherford County,24,48,1026
37,023,37,097,NC,Iredell County,20,32,1627
37,023,58,000,SS,Other flows - Same State,304,549,14204
37,023,59,000,DS,Other flows - Different State,534,859,32611
37,023,59,001,DS,Other flows - Northeast,65,91,2497
37,023,59,003,DS,Other flows - Midwest,62,105,5214
37,023,59,005,DS,Other flows - South,329,553,18929
37,023,59,007,DS,Other flows - West,78,110,5972
37,023,57,009,FR,Foreign - Other flows,-1,-1,-1
37,025,96,000,NC,Cabarrus County Total Migration-US and Foreign,7822,14244,506128
37,025,97,000,NC,Cabarrus County Total Migration-US,7778,14159,503559
37,025,97,001,NC,Cabarrus County Total Migration-Same State,5413,9890,345523
37,025,97,003,NC,Cabarrus County Total Migration-Different State,2365,4269,158036
37,025,98,000,NC,Cabarrus County Total Migration-Foreign,44,85,2569
37,025,37,025,NC,Cabarrus County Non-migrants,82580,180192,7703326
37,025,37,119,NC,Mecklenburg County,2155,3747,143607
37,025,37,159,NC,Rowan County,1069,2080,56438
37,025,37,167,NC,Stanly County,346,682,25241
37,025,37,097,NC,Iredell County,297,565,20084
37,025,37,179,NC,Union County,214,455,18348
37,025,37,071,NC,Gaston County,179,319,10519
37,025,37,183,NC,Wake County,138,203,8386
37,025,37,081,NC,Guilford County,93,152,5308
37,025,37,057,NC,Davidson County,86,185,5263
37,025,37,109,NC,Lincoln County,80,163,7947
37,025,45,091,SC,York County,75,164,5828
37,025,37,035,NC,Catawba County,66,133,5209
37,025,37,067,NC,Forsyth County,59,92,2916
37,025,37,019,NC,Brunswick County,47,91,4234
37,025,45,051,SC,Horry County,43,68,4167
37,025,48,201,TX,Harris County,41,72,2867
37,025,37,051,NC,Cumberland County,40,83,1885
37,025,37,129,NC,New Hanover County,34,45,1562
37,025,37,063,NC,Durham County,33,40,1422
37,025,45,057,SC,Lancaster County,33,61,4493
37,025,45,045,SC,Greenville County,30,51,2150
37,025,13,121,GA,Fulton County,29,45,2063
37,025,37,045,NC,Cleveland County,29,54,1658
37,025,37,021,NC,Buncombe County,27,36,1132
37,025,45,079,SC,Richland County,26,48,1411
37,025,36,061,NY,New York County,25,29,2031
37,025,12,095,FL,Orange County,24,39,1395
37,025,37,123,NC,Montgomery County,23,47,1966
37,025,36,047,NY,Kings County,22,35,840
37,025,37,133,NC,Onslow County,20,45,1056
37,025,37,151,NC,Randolph County,20,41,1126
37,025,45,019,SC,Charleston County,20,34,1345
37,025,58,000,SS,Other flows - Same State,358,632,20215
37,025,59,000,DS,Other flows - Different State,1997,3623,129446
37,025,59,001,DS,Other flows - Northeast,322,572,19141
37,025,59,003,DS,Other flows - Midwest,259,454,17269
37,025,59,005,DS,Other flows - South,1164,2186,77541
37,025,59,007,DS,Other flows - West,252,411,15494
37,025,57,009,FR,Foreign - Other flows,44,85,2569
37,027,96,000,NC,Caldwell County Total Migration-US and Foreign,1545,2706,79176
37,027,97,000,NC,Caldwell County Total Migration-US,1545,2706,79176
37,027,97,001,NC,Caldwell County Total Migration-Same State,1172,2060,56299
37,027,97,003,NC,Caldwell County Total Migration-Different State,373,646,22877
37,027,37,027,NC,Caldwell County Non-migrants,29402,59054,1873300
37,027,37,035,NC,Catawba County,359,620,18833
37,027,37,023,NC,Burke County,287,533,11542
37,027,37,003,NC,Alexander County,77,144,3343
37,027,37,119,NC,Mecklenburg County,51,68,2708
37,027,37,109,NC,Lincoln County,39,81,4034
37,027,37,189,NC,Watauga County,29,47,1358
37,027,37,071,NC,Gaston County,24,36,972
37,027,37,097,NC,Iredell County,22,42,753
37,027,37,193,NC,Wilkes County,22,39,1217
37,027,37,021,NC,Buncombe County,20,30,998
37,027,58,000,SS,Other flows - Same State,242,420,10542
37,027,59,000,DS,Other flows - Different State,373,646,22877
37,027,59,001,DS,Other flows - Northeast,39,64,1011
37,027,59,003,DS,Other flows - Midwest,44,76,2155
37,027,59,005,DS,Other flows - South,234,413,16682
37,027,59,007,DS,Other flows - West,56,93,3028
37,027,57,009,FR,Foreign - Other flows,-1,-1,-1
37,029,96,000,NC,Camden County Total Migration-US and Foreign,323,610,18647
37,029,97,000,NC,Camden County Total Migration-US,323,610,18647
37,029,97,001,NC,Camden County Total Migration-Same State,185,337,9455
37,029,97,003,NC,Camden County Total Migration-Different State,138,273,9192
37,029,37,029,NC,Camden County Non-migrants,4111,9006,337201
37,029,37,139,NC,Pasquotank County,83,152,4166
37,029,37,053,NC,Currituck County,28,63,1563
37,029,51,550,VA,Chesapeake city,25,41,1286
37,029,58,000,SS,Other flows - Same State,74,122,3727
37,029,59,000,DS,Other flows - Different State,113,232,7906
37,029,59,001,DS,Other flows - Northeast,20,46,1750
37,029,59,003,DS,Other flows - Midwest,-1,-1,-1
37,029,59,005,DS,Other flows - South,93,186,6156
37,029,59,007,DS,Other flows - West,-1,-1,-1
37,029,57,009,FR,Foreign - Other flows,-1,-1,-1
37,031,96,000,NC,Carteret County Total Migration-US and Foreign,2026,3406,139551
37,031,97,000,NC,Carteret County Total Migration-US,2005,3359,138189
37,031,97,001,NC,Carteret County Total Migration-Same State,1225,2036,75221
37,031,97,003,NC,Carteret County Total Migration-Different State,780,1323,62968
37,031,98,000,NC,Carteret County Total Migration-Foreign,21,47,1362
37,031,37,031,NC,Carteret County Non-migrants,27626,53046,2577851
37,031,37,049,NC,Craven County,318,552,15232
37,031,37,133,NC,Onslow County,245,472,13774
37,031,37,183,NC,Wake County,129,180,10271
37,031,37,129,NC,New Hanover County,59,70,3477
37,031,37,147,NC,Pitt County,56,83,3404
37,031,37,063,NC,Durham County,32,46,2670
37,031,37,119,NC,Mecklenburg County,25,41,2141
37,031,37,101,NC,Johnston County,24,42,1964
37,031,58,000,SS,Other flows - Same State,337,550,22288
37,031,59,000,DS,Other flows - Different State,780,1323,62968
37,031,59,001,DS,Other flows - Northeast,124,189,10383
37,031,59,003,DS,Other flows - Midwest,76,123,4698
37,031,59,005,DS,Other flows - South,455,799,37272
37,031,59,007,DS,Other flows - West,125,212,10616
37,031,57,009,FR,Foreign - Other flows,21,47,1362
37,033,96,000,NC,Caswell County Total Migration-US and Foreign,486,890,22449
37,033,97,000,NC,Caswell County Total Migration-US,486,890,22449
37,033,97,001,NC,Caswell County Total Migration-Same State,339,614,14875
37,033,97,003,NC,Caswell County Total Migration-Different State,147,276,7573
37,033,37,033,NC,Caswell County Non-migrants,7685,15237,455254
37,033,37,157,NC,Rockingham County,82,164,3678
37,033,37,001,NC,Alamance County,79,147,3312
37,033,37,081,NC,Guilford County,43,77,1728
37,033,51,590,VA,Danville city,38,74,902
37,033,37,145,NC,Person County,34,48,1386
37,033,51,143,VA,Pittsylvania County,31,67,1560
37,033,58,000,SS,Other flows - Same State,101,178,4770
37,033,59,000,DS,Other flows - Different State,78,135,5111
37,033,59,001,DS,Other flows - Northeast,-1,-1,-1
37,033,59,003,DS,Other flows - Midwest,-1,-1,-1
37,033,59,005,DS,Other flows - South,78,135,5111
37,033,59,007,DS,Other flows - West,-1,-1,-1
37,033,57,009,FR,Foreign - Other flows,-1,-1,-1
37,035,96,000,NC,Catawba County Total Migration-US and Foreign,4204,7140,242250
37,035,97,000,NC,Catawba County Total Migration-US,4180,7102,240899
37,035,97,001,NC,Catawba County Total Migration-Same State,2928,5066,166815
37,035,97,003,NC,Catawba County Total Migration-Different State,1252,2036,74084
37,035,98,000,NC,Catawba County Total Migration-Foreign,24,38,1351
37,035,37,035,NC,Catawba County Non-migrants,62618,125010,5133780
37,035,37,023,NC,Burke County,403,777,20255
37,035,37,109,NC,Lincoln County,385,709,23630
37,035,37,027,NC,Caldwell County,369,676,19578
37,035,37,119,NC,Mecklenburg County,294,399,19862
37,035,37,097,NC,Iredell County,292,539,17275
37,035,37,003,NC,Alexander County,205,383,12608
37,035,37,071,NC,Gaston County,121,205,5394
37,035,37,183,NC,Wake County,81,123,5828
37,035,37,067,NC,Forsyth County,61,92,3531
37,035,37,081,NC,Guilford County,49,76,2475
37,035,37,025,NC,Cabarrus County,46,66,2254
37,035,37,021,NC,Buncombe County,43,61,2202
37,035,37,019,NC,Brunswick County,40,65,3095
37,035,37,045,NC,Cleveland County,38,60,1485
37,035,37,189,NC,Watauga County,37,59,1857
37,035,37,193,NC,Wilkes County,34,56,1524
37,035,37,129,NC,New Hanover County,32,42,2010
37,035,37,159,NC,Rowan County,31,46,1332
37,035,37,063,NC,Durham County,28,34,1779
37,035,45,045,SC,Greenville County,28,35,1537
37,035,45,051,SC,Horry County,28,45,1779
37,035,37,111,NC,McDowell County,26,47,1540
37,035,37,179,NC,Union County,22,42,1318
37,035,45,091,SC,York County,22,27,753
37,035,12,057,FL,Hillsborough County,21,33,1418
37,035,58,000,SS,Other flows - Same State,291,509,15984
37,035,59,000,DS,Other flows - Different State,1153,1896,68596
37,035,59,001,DS,Other flows - Northeast,136,199,7213
37,035,59,003,DS,Other flows - Midwest,166,264,9578
37,035,59,005,DS,Other flows - South,689,1193,44183
37,035,59,007,DS,Other flows - West,162,240,7623
37,035,57,009,FR,Foreign - Other flows,24,38,1351
37,037,96,000,NC,Chatham County Total Migration-US and Foreign,2291,3923,241532
37,037,97,000,NC,Chatham County Total Migration-US,2270,3880,238917
37,037,97,001,NC,Chatham County Total Migration-Same State,1594,2768,165514
37,037,97,003,NC,Chatham County Total Migration-Different State,676,1112,73403
37,037,98,000,NC,Chatham County Total Migration-Foreign,21,43,2616
37,037,37,037,NC,Chatham County Non-migrants,30946,63911,4015339
37,037,37,183,NC,Wake County,355,595,46870
37,037,37,135,NC,Orange County,179,287,25619
37,037,37,063,NC,Durham County,174,260,28299
37,037,37,105,NC,Lee County,150,303,11406
37,037,37,151,NC,Randolph County,136,273,7161
37,037,37,001,NC,Alamance County,96,207,7281
37,037,37,119,NC,Mecklenburg County,58,69,4289
37,037,37,081,NC,Guilford County,57,99,3208
37,037,37,085,NC,Harnett County,48,92,2984
37,037,37,125,NC,Moore County,32,70,2604
37,037,37,129,NC,New Hanover County,26,38,2580
37,037,37,019,NC,Brunswick County,25,47,3674
37,037,37,101,NC,Johnston County,21,33,906
37,037,58,000,SS,Other flows - Same State,237,395,18634
37,037,59,000,DS,Other flows - Different State,676,1112,73403
37,037,59,001,DS,Other flows - Northeast,145,216,16597
37,037,59,003,DS,Other flows - Midwest,72,121,6246
37,037,59,005,DS,Other flows - South,342,600,38360
37,037,59,007,DS,Other flows - West,117,175,12199
37,037,57,009,FR,Foreign - Other flows,21,43,2616
37,039,96,000,NC,Cherokee County Total Migration-US and Foreign,728,1224,40565
37,039,97,000,NC,Cherokee County Total Migration-US,728,1224,40565
37,039,97,001,NC,Cherokee County Total Migration-Same State,204,322,9718
37,039,97,003,NC,Cherokee County Total Migration-Different State,524,902,30848
37,039,37,039,NC,Cherokee County Non-migrants,10472,20466,608969
37,039,37,043,NC,Clay County,77,131,3930
37,039,13,291,GA,Union County,33,74,2114
37,039,58,000,SS,Other flows - Same State,127,191,5788
37,039,59,000,DS,Other flows - Different State,491,828,28733
37,039,59,001,DS,Other flows - Northeast,21,28,855
37,039,59,003,DS,Other flows - Midwest,36,68,1598
37,039,59,005,DS,Other flows - South,401,684,24662
37,039,59,007,DS,Other flows - West,33,48,1617
37,039,57,009,FR,Foreign - Other flows,-1,-1,-1
37,041,96,000,NC,Chowan County Total Migration-US and Foreign,334,556,17285
37,041,97,000,NC,Chowan County Total Migration-US,334,556,17285
37,041,97,001,NC,Chowan County Total Migration-Same State,242,398,10770
37,041,97,003,NC,Chowan County Total Migration-Different State,92,158,6515
37,041,37,041,NC,Chowan County Non-migrants,5267,10375,390680
37,041,37,143,NC,Perquimans County,36,58,1644
37,041,37,139,NC,Pasquotank County,33,58,1032
37,041,37,183,NC,Wake County,29,40,1125
37,041,37,147,NC,Pitt County,25,45,1034
37,041,58,000,SS,Other flows - Same State,119,197,5934
37,041,59,000,DS,Other flows - Different State,92,158,6515
37,041,59,001,DS,Other flows - Northeast,-1,-1,-1
37,041,59,003,DS,Other flows - Midwest,-1,-1,-1
37,041,59,005,DS,Other flows - South,92,158,6515
37,041,59,007,DS,Other flows - West,-1,-1,-1
37,041,57,009,FR,Foreign - Other flows,-1,-1,-1
37,043,96,000,NC,Clay County Total Migration-US and Foreign,309,588,20150
37,043,97,000,NC,Clay County Total Migration-US,309,588,20150
37,043,97,001,NC,Clay County Total Migration-Same State,114,229,5966
37,043,97,003,NC,Clay County Total Migration-Different State,195,359,14184
37,043,37,043,NC,Clay County Non-migrants,4174,8193,292045
37,043,37,039,NC,Cherokee County,50,103,1852
37,043,13,281,GA,Towns County,31,64,1702
37,043,58,000,SS,Other flows - Same State,64,126,4114
37,043,59,000,DS,Other flows - Different State,164,295,12482
37,043,59,001,DS,Other flows - Northeast,-1,-1,-1
37,043,59,003,DS,Other flows - Midwest,-1,-1,-1
37,043,59,005,DS,Other flows - South,164,295,12482
37,043,59,007,DS,Other flows - West,-1,-1,-1
37,043,57,009,FR,Foreign - Other flows,-1,-1,-1
37,045,96,000,NC,Cleveland County Total Migration-US and Foreign,2151,3940,94878
37,045,97,000,NC,Cleveland County Total Migration-US,2151,3940,94878
37,045,97,001,NC,Cleveland County Total Migration-Same State,1358,2470,59149
37,045,97,003,NC,Cleveland County Total Migration-Different State,793,1470,35729
37,045,37,045,NC,Cleveland County Non-migrants,35739,73253,2248637
37,045,37,071,NC,Gaston County,509,958,19911
37,045,37,161,NC,Rutherford County,171,356,6753
37,045,37,119,NC,Mecklenburg County,147,206,6681
37,045,37,109,NC,Lincoln County,111,231,6046
37,045,45,021,SC,Cherokee County,110,225,3941
37,045,45,083,SC,Spartanburg County,66,139,2892
37,045,45,091,SC,York County,56,101,2241
37,045,37,035,NC,Catawba County,42,79,1893
37,045,45,045,SC,Greenville County,29,48,2420
37,045,37,183,NC,Wake County,26,37,1622
37,045,37,021,NC,Buncombe County,24,34,1104
37,045,37,023,NC,Burke County,22,50,1414
37,045,37,025,NC,Cabarrus County,22,33,762
37,045,37,081,NC,Guilford County,20,22,699
37,045,58,000,SS,Other flows - Same State,264,464,12264
37,045,59,000,DS,Other flows - Different State,532,957,24235
37,045,59,001,DS,Other flows - Northeast,40,75,1545
37,045,59,003,DS,Other flows - Midwest,76,115,3015
37,045,59,005,DS,Other flows - South,358,653,16740
37,045,59,007,DS,Other flows - West,58,114,2935
37,045,57,009,FR,Foreign - Other flows,-1,-1,-1
37,047,96,000,NC,Columbus County Total Migration-US and Foreign,935,1680,37965
37,047,97,000,NC,Columbus County Total Migration-US,935,1680,37965
37,047,97,001,NC,Columbus County Total Migration-Same State,592,1075,25490
37,047,97,003,NC,Columbus County Total Migration-Different State,343,605,12475
37,047,37,047,NC,Columbus County Non-migrants,17166,35067,964756
37,047,45,051,SC,Horry County,133,230,4979
37,047,37,019,NC,Brunswick County,115,220,6914
37,047,37,017,NC,Bladen County,85,189,3402
37,047,37,155,NC,Robeson County,64,127,2081
37,047,37,129,NC,New Hanover County,60,91,2402
37,047,37,183,NC,Wake County,36,58,2277
37,047,37,051,NC,Cumberland County,35,62,1029
