y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
19,045,97,003,IA,Clinton County Total Migration-Different State,499,863,25792
19,045,19,045,IA,Clinton County Non-migrants,18349,37083,1316277
19,045,19,163,IA,Scott County,185,318,10914
19,045,17,195,IL,Whiteside County,91,150,3967
19,045,19,097,IA,Jackson County,80,161,4030
19,045,17,161,IL,Rock Island County,46,77,2980
19,045,17,015,IL,Carroll County,42,75,1427
19,045,17,031,IL,Cook County,27,64,771
19,045,19,113,IA,Linn County,25,47,826
19,045,19,031,IA,Cedar County,23,37,938
19,045,58,000,SS,Other flows - Same State,130,197,6472
19,045,59,000,DS,Other flows - Different State,293,497,16647
19,045,59,001,DS,Other flows - Northeast,-1,-1,-1
19,045,59,003,DS,Other flows - Midwest,139,236,7258
19,045,59,005,DS,Other flows - South,96,159,6457
19,045,59,007,DS,Other flows - West,58,102,2932
19,045,57,009,FR,Foreign - Other flows,-1,-1,-1
19,047,96,000,IA,Crawford County Total Migration-US and Foreign,292,525,13014
19,047,97,000,IA,Crawford County Total Migration-US,292,525,13014
19,047,97,001,IA,Crawford County Total Migration-Same State,173,315,7976
19,047,97,003,IA,Crawford County Total Migration-Different State,119,210,5039
19,047,19,047,IA,Crawford County Non-migrants,6296,13508,470925
19,047,19,027,IA,Carroll County,36,59,1647
19,047,19,165,IA,Shelby County,20,37,1009
19,047,58,000,SS,Other flows - Same State,117,219,5320
19,047,59,000,DS,Other flows - Different State,119,210,5039
19,047,59,001,DS,Other flows - Northeast,-1,-1,-1
19,047,59,003,DS,Other flows - Midwest,52,86,2214
19,047,59,005,DS,Other flows - South,38,78,1520
19,047,59,007,DS,Other flows - West,29,46,1304
19,047,57,009,FR,Foreign - Other flows,-1,-1,-1
19,049,96,000,IA,Dallas County Total Migration-US and Foreign,5347,8890,424973
19,049,97,000,IA,Dallas County Total Migration-US,5347,8890,424973
19,049,97,001,IA,Dallas County Total Migration-Same State,3831,6257,295208
19,049,97,003,IA,Dallas County Total Migration-Different State,1516,2633,129765
19,049,19,049,IA,Dallas County Non-migrants,40059,90461,5789408
19,049,19,153,IA,Polk County,2531,4241,209978
19,049,19,181,IA,Warren County,132,203,10767
19,049,19,169,IA,Story County,116,154,5121
19,049,19,103,IA,Johnson County,74,107,4247
19,049,19,013,IA,Black Hawk County,70,114,4966
19,049,19,121,IA,Madison County,70,109,4542
19,049,04,013,AZ,Maricopa County,57,89,5271
19,049,19,015,IA,Boone County,55,99,3245
19,049,19,113,IA,Linn County,55,71,3346
19,049,19,077,IA,Guthrie County,51,91,4359
19,049,31,055,NE,Douglas County,48,76,3785
19,049,19,163,IA,Scott County,44,72,3507
19,049,17,031,IL,Cook County,33,51,3269
19,049,19,125,IA,Marion County,33,64,1735
19,049,19,099,IA,Jasper County,32,45,1741
19,049,19,033,IA,Cerro Gordo County,31,43,1967
19,049,19,073,IA,Greene County,24,37,1165
19,049,19,001,IA,Adair County,23,41,1251
19,049,19,193,IA,Woodbury County,22,35,2072
19,049,20,091,KS,Johnson County,22,36,2193
19,049,27,053,MN,Hennepin County,22,28,1648
19,049,19,127,IA,Marshall County,21,29,1010
19,049,19,187,IA,Webster County,21,38,2094
19,049,06,037,CA,Los Angeles County,20,32,1607
19,049,19,027,IA,Carroll County,20,37,1304
19,049,31,153,NE,Sarpy County,20,29,1407
19,049,58,000,SS,Other flows - Same State,406,627,26794
19,049,59,000,DS,Other flows - Different State,1294,2292,110585
19,049,59,001,DS,Other flows - Northeast,93,152,6616
19,049,59,003,DS,Other flows - Midwest,481,792,42758
19,049,59,005,DS,Other flows - South,436,804,39040
19,049,59,007,DS,Other flows - West,284,544,22171
19,049,57,009,FR,Foreign - Other flows,-1,-1,-1
19,051,96,000,IA,Davis County Total Migration-US and Foreign,140,257,7923
19,051,97,000,IA,Davis County Total Migration-US,140,257,7923
19,051,97,001,IA,Davis County Total Migration-Same State,114,207,6061
19,051,97,003,IA,Davis County Total Migration-Different State,26,50,1862
19,051,19,051,IA,Davis County Non-migrants,3069,7497,208247
19,051,19,179,IA,Wapello County,32,53,1848
19,051,58,000,SS,Other flows - Same State,82,154,4214
19,051,59,000,DS,Other flows - Different State,26,50,1862
19,051,59,001,DS,Other flows - Northeast,-1,-1,-1
19,051,59,003,DS,Other flows - Midwest,26,50,1862
19,051,59,005,DS,Other flows - South,-1,-1,-1
19,051,59,007,DS,Other flows - West,-1,-1,-1
19,053,96,000,IA,Decatur County Total Migration-US and Foreign,188,325,6523
19,053,97,000,IA,Decatur County Total Migration-US,188,325,6523
19,053,97,001,IA,Decatur County Total Migration-Same State,119,217,3930
19,053,97,003,IA,Decatur County Total Migration-Different State,69,108,2593
19,053,19,053,IA,Decatur County Non-migrants,2462,5266,154296
19,053,19,039,IA,Clarke County,36,69,1682
19,053,58,000,SS,Other flows - Same State,83,148,2248
19,053,59,000,DS,Other flows - Different State,69,108,2593
19,053,59,001,DS,Other flows - Northeast,-1,-1,-1
19,053,59,003,DS,Other flows - Midwest,43,71,2026
19,053,59,005,DS,Other flows - South,26,37,567
19,053,59,007,DS,Other flows - West,-1,-1,-1
19,053,57,009,FR,Foreign - Other flows,-1,-1,-1
19,055,96,000,IA,Delaware County Total Migration-US and Foreign,353,611,19404
19,055,97,000,IA,Delaware County Total Migration-US,353,611,19404
19,055,97,001,IA,Delaware County Total Migration-Same State,261,450,14575
19,055,97,003,IA,Delaware County Total Migration-Different State,92,161,4830
19,055,19,055,IA,Delaware County Non-migrants,7041,14974,562685
19,055,19,061,IA,Dubuque County,63,91,3237
19,055,19,043,IA,Clayton County,41,87,2310
19,055,19,113,IA,Linn County,37,67,2257
19,055,19,019,IA,Buchanan County,23,38,1063
19,055,19,105,IA,Jones County,22,41,1944
19,055,58,000,SS,Other flows - Same State,75,126,3764
19,055,59,000,DS,Other flows - Different State,92,161,4830
19,055,59,001,DS,Other flows - Northeast,-1,-1,-1
19,055,59,003,DS,Other flows - Midwest,40,66,2202
19,055,59,005,DS,Other flows - South,32,56,1621
19,055,59,007,DS,Other flows - West,20,39,1007
19,057,96,000,IA,Des Moines County Total Migration-US and Foreign,804,1398,43987
19,057,97,000,IA,Des Moines County Total Migration-US,804,1398,43987
19,057,97,001,IA,Des Moines County Total Migration-Same State,379,628,18530
19,057,97,003,IA,Des Moines County Total Migration-Different State,425,770,25458
19,057,19,057,IA,Des Moines County Non-migrants,15531,30322,1347664
19,057,19,111,IA,Lee County,87,148,4017
19,057,19,087,IA,Henry County,76,138,3246
19,057,17,071,IL,Henderson County,47,77,2323
19,057,17,031,IL,Cook County,33,68,987
19,057,19,115,IA,Louisa County,33,58,1510
19,057,19,163,IA,Scott County,28,44,1799
19,057,19,103,IA,Johnson County,25,37,720
19,057,58,000,SS,Other flows - Same State,130,203,7238
19,057,59,000,DS,Other flows - Different State,345,625,22147
19,057,59,001,DS,Other flows - Northeast,-1,-1,-1
19,057,59,003,DS,Other flows - Midwest,154,272,9830
19,057,59,005,DS,Other flows - South,118,227,7158
19,057,59,007,DS,Other flows - West,73,126,5159
19,057,57,009,FR,Foreign - Other flows,-1,-1,-1
19,059,96,000,IA,Dickinson County Total Migration-US and Foreign,550,964,48636
19,059,97,000,IA,Dickinson County Total Migration-US,550,964,48636
19,059,97,001,IA,Dickinson County Total Migration-Same State,295,522,24728
19,059,97,003,IA,Dickinson County Total Migration-Different State,255,442,23909
19,059,19,059,IA,Dickinson County Non-migrants,7553,14897,809526
19,059,19,041,IA,Clay County,42,95,3048
19,059,19,063,IA,Emmet County,40,64,2161
19,059,19,141,IA,O'Brien County,26,45,2638
19,059,19,167,IA,Sioux County,21,39,2340
19,059,58,000,SS,Other flows - Same State,166,279,14540
19,059,59,000,DS,Other flows - Different State,255,442,23909
19,059,59,001,DS,Other flows - Northeast,-1,-1,-1
19,059,59,003,DS,Other flows - Midwest,163,291,15500
19,059,59,005,DS,Other flows - South,45,72,4801
19,059,59,007,DS,Other flows - West,47,79,3608
19,059,57,009,FR,Foreign - Other flows,-1,-1,-1
19,061,96,000,IA,Dubuque County Total Migration-US and Foreign,1932,3139,114970
19,061,97,000,IA,Dubuque County Total Migration-US,1932,3139,114970
19,061,97,001,IA,Dubuque County Total Migration-Same State,664,1052,37668
19,061,97,003,IA,Dubuque County Total Migration-Different State,1268,2087,77302
19,061,19,061,IA,Dubuque County Non-migrants,39837,80507,3853397
19,061,17,085,IL,Jo Daviess County,118,190,9067
19,061,55,043,WI,Grant County,108,163,6292
19,061,17,031,IL,Cook County,97,184,4308
19,061,19,113,IA,Linn County,90,146,5710
19,061,19,097,IA,Jackson County,89,159,4834
19,061,19,055,IA,Delaware County,68,118,3827
19,061,19,105,IA,Jones County,46,75,2230
19,061,19,043,IA,Clayton County,45,69,3281
19,061,19,103,IA,Johnson County,45,62,3034
19,061,19,163,IA,Scott County,43,74,1794
19,061,19,153,IA,Polk County,39,50,2355
19,061,19,013,IA,Black Hawk County,33,57,2344
19,061,55,025,WI,Dane County,29,46,2234
19,061,04,013,AZ,Maricopa County,23,37,1351
19,061,55,065,WI,Lafayette County,21,30,990
19,061,58,000,SS,Other flows - Same State,166,242,8260
19,061,59,000,DS,Other flows - Different State,872,1437,53058
19,061,59,001,DS,Other flows - Northeast,35,66,2045
19,061,59,003,DS,Other flows - Midwest,443,692,27230
19,061,59,005,DS,Other flows - South,204,364,12987
19,061,59,007,DS,Other flows - West,190,315,10797
19,061,57,009,FR,Foreign - Other flows,-1,-1,-1
19,063,96,000,IA,Emmet County Total Migration-US and Foreign,209,349,8979
19,063,97,000,IA,Emmet County Total Migration-US,209,349,8979
19,063,97,001,IA,Emmet County Total Migration-Same State,110,178,4651
19,063,97,003,IA,Emmet County Total Migration-Different State,99,171,4328
19,063,19,063,IA,Emmet County Non-migrants,3606,7178,250966
19,063,19,059,IA,Dickinson County,28,47,1151
19,063,58,000,SS,Other flows - Same State,82,131,3500
19,063,59,000,DS,Other flows - Different State,99,171,4328
19,063,59,001,DS,Other flows - Northeast,-1,-1,-1
19,063,59,003,DS,Other flows - Midwest,71,121,3428
19,063,59,005,DS,Other flows - South,28,50,900
19,063,59,007,DS,Other flows - West,-1,-1,-1
19,065,96,000,IA,Fayette County Total Migration-US and Foreign,399,681,18867
19,065,97,000,IA,Fayette County Total Migration-US,399,681,18867
19,065,97,001,IA,Fayette County Total Migration-Same State,310,545,14805
19,065,97,003,IA,Fayette County Total Migration-Different State,89,136,4062
19,065,19,065,IA,Fayette County Non-migrants,7253,14844,522355
19,065,19,019,IA,Buchanan County,62,115,2939
19,065,19,013,IA,Black Hawk County,33,73,1379
19,065,19,191,IA,Winneshiek County,33,55,1556
19,065,19,017,IA,Bremer County,32,53,1858
19,065,19,043,IA,Clayton County,32,59,2029
19,065,58,000,SS,Other flows - Same State,118,190,5044
19,065,59,000,DS,Other flows - Different State,89,136,4062
19,065,59,001,DS,Other flows - Northeast,-1,-1,-1
19,065,59,003,DS,Other flows - Midwest,58,89,2456
19,065,59,005,DS,Other flows - South,-1,-1,-1
19,065,59,007,DS,Other flows - West,31,47,1606
19,067,96,000,IA,Floyd County Total Migration-US and Foreign,397,684,20088
19,067,97,000,IA,Floyd County Total Migration-US,397,684,20088
19,067,97,001,IA,Floyd County Total Migration-Same State,265,451,13086
19,067,97,003,IA,Floyd County Total Migration-Different State,132,233,7002
19,067,19,067,IA,Floyd County Non-migrants,5987,12552,458062
19,067,19,033,IA,Cerro Gordo County,67,121,3126
19,067,19,037,IA,Chickasaw County,47,82,2339
19,067,58,000,SS,Other flows - Same State,151,248,7621
19,067,59,000,DS,Other flows - Different State,132,233,7002
19,067,59,001,DS,Other flows - Northeast,-1,-1,-1
19,067,59,003,DS,Other flows - Midwest,69,112,3515
19,067,59,005,DS,Other flows - South,27,52,1441
19,067,59,007,DS,Other flows - West,36,69,2046
19,067,57,009,FR,Foreign - Other flows,-1,-1,-1
19,069,96,000,IA,Franklin County Total Migration-US and Foreign,174,350,9421
19,069,97,000,IA,Franklin County Total Migration-US,174,350,9421
19,069,97,001,IA,Franklin County Total Migration-Same State,150,301,7572
19,069,97,003,IA,Franklin County Total Migration-Different State,24,49,1849
19,069,19,069,IA,Franklin County Non-migrants,3574,7675,289064
19,069,19,033,IA,Cerro Gordo County,30,48,1561
19,069,19,083,IA,Hardin County,28,53,1311
19,069,58,000,SS,Other flows - Same State,92,200,4700
19,069,59,000,DS,Other flows - Different State,24,49,1849
19,069,59,001,DS,Other flows - Northeast,-1,-1,-1
19,069,59,003,DS,Other flows - Midwest,24,49,1849
19,069,59,005,DS,Other flows - South,-1,-1,-1
19,069,59,007,DS,Other flows - West,-1,-1,-1
19,071,96,000,IA,Fremont County Total Migration-US and Foreign,149,277,7775
19,071,97,000,IA,Fremont County Total Migration-US,149,277,7775
19,071,97,001,IA,Fremont County Total Migration-Same State,79,144,4155
19,071,97,003,IA,Fremont County Total Migration-Different State,70,133,3620
19,071,19,071,IA,Fremont County Non-migrants,2567,5348,214817
19,071,19,145,IA,Page County,21,42,1127
19,071,19,155,IA,Pottawattamie County,21,43,1071
19,071,58,000,SS,Other flows - Same State,37,59,1957
19,071,59,000,DS,Other flows - Different State,70,133,3620
19,071,59,003,DS,Other flows - Midwest,70,133,3620
19,071,59,005,DS,Other flows - South,-1,-1,-1
19,071,59,007,DS,Other flows - West,-1,-1,-1
19,071,57,009,FR,Foreign - Other flows,-1,-1,-1
19,073,96,000,IA,Greene County Total Migration-US and Foreign,208,357,10866
19,073,97,000,IA,Greene County Total Migration-US,208,357,10866
19,073,97,001,IA,Greene County Total Migration-Same State,164,289,8179
19,073,97,003,IA,Greene County Total Migration-Different State,44,68,2687
19,073,19,073,IA,Greene County Non-migrants,3449,7063,281485
19,073,19,153,IA,Polk County,24,43,1336
19,073,19,027,IA,Carroll County,21,31,1007
19,073,58,000,SS,Other flows - Same State,119,215,5836
19,073,59,000,DS,Other flows - Different State,44,68,2687
19,073,59,001,DS,Other flows - Northeast,-1,-1,-1
19,073,59,003,DS,Other flows - Midwest,22,37,1512
19,073,59,005,DS,Other flows - South,-1,-1,-1
19,073,59,007,DS,Other flows - West,22,31,1175
19,073,57,009,FR,Foreign - Other flows,-1,-1,-1
19,075,96,000,IA,Grundy County Total Migration-US and Foreign,285,512,17707
19,075,97,000,IA,Grundy County Total Migration-US,285,512,17707
19,075,97,001,IA,Grundy County Total Migration-Same State,262,475,15793
19,075,97,003,IA,Grundy County Total Migration-Different State,23,37,1915
19,075,19,075,IA,Grundy County Non-migrants,4795,10503,473936
19,075,19,013,IA,Black Hawk County,91,175,6053
19,075,19,127,IA,Marshall County,29,57,2188
19,075,19,083,IA,Hardin County,25,45,1399
19,075,19,171,IA,Tama County,21,29,1005
19,075,19,023,IA,Butler County,20,43,1394
19,075,58,000,SS,Other flows - Same State,76,126,3754
19,075,59,000,DS,Other flows - Different State,23,37,1915
19,075,59,001,DS,Other flows - Northeast,-1,-1,-1
19,075,59,003,DS,Other flows - Midwest,23,37,1915
19,075,59,005,DS,Other flows - South,-1,-1,-1
19,075,59,007,DS,Other flows - West,-1,-1,-1
19,075,57,009,FR,Foreign - Other flows,-1,-1,-1
19,077,96,000,IA,Guthrie County Total Migration-US and Foreign,297,557,22920
19,077,97,000,IA,Guthrie County Total Migration-US,297,557,22920
19,077,97,001,IA,Guthrie County Total Migration-Same State,245,461,18468
19,077,97,003,IA,Guthrie County Total Migration-Different State,52,96,4452
19,077,19,077,IA,Guthrie County Non-migrants,4258,8891,407884
19,077,19,153,IA,Polk County,72,140,6483
19,077,19,049,IA,Dallas County,54,107,5016
19,077,19,001,IA,Adair County,21,32,980
19,077,58,000,SS,Other flows - Same State,98,182,5988
19,077,59,000,DS,Other flows - Different State,52,96,4452
19,077,59,001,DS,Other flows - Northeast,-1,-1,-1
19,077,59,003,DS,Other flows - Midwest,26,48,2615
19,077,59,005,DS,Other flows - South,-1,-1,-1
19,077,59,007,DS,Other flows - West,26,48,1837
19,077,57,009,FR,Foreign - Other flows,-1,-1,-1
19,079,96,000,IA,Hamilton County Total Migration-US and Foreign,343,564,19137
19,079,97,000,IA,Hamilton County Total Migration-US,343,564,19137
19,079,97,001,IA,Hamilton County Total Migration-Same State,266,428,14682
19,079,97,003,IA,Hamilton County Total Migration-Different State,77,136,4455
19,079,19,079,IA,Hamilton County Non-migrants,5729,11877,539013
19,079,19,169,IA,Story County,64,106,4449
19,079,19,187,IA,Webster County,39,57,1602
19,079,19,197,IA,Wright County,26,53,1503
19,079,19,153,IA,Polk County,23,32,1155
19,079,19,015,IA,Boone County,20,41,1347
19,079,58,000,SS,Other flows - Same State,94,139,4626
19,079,59,000,DS,Other flows - Different State,77,136,4455
19,079,59,001,DS,Other flows - Northeast,-1,-1,-1
19,079,59,003,DS,Other flows - Midwest,29,55,1605
19,079,59,005,DS,Other flows - South,25,38,1432
19,079,59,007,DS,Other flows - West,23,43,1418
19,081,96,000,IA,Hancock County Total Migration-US and Foreign,212,404,11923
19,081,97,000,IA,Hancock County Total Migration-US,212,404,11923
19,081,97,001,IA,Hancock County Total Migration-Same State,177,349,9924
19,081,97,003,IA,Hancock County Total Migration-Different State,35,55,1999
19,081,19,081,IA,Hancock County Non-migrants,4146,8691,352342
19,081,19,189,IA,Winnebago County,40,83,2628
19,081,19,033,IA,Cerro Gordo County,36,68,1932
19,081,19,109,IA,Kossuth County,23,53,1294
19,081,58,000,SS,Other flows - Same State,78,145,4070
19,081,59,000,DS,Other flows - Different State,35,55,1999
19,081,59,001,DS,Other flows - Northeast,-1,-1,-1
19,081,59,003,DS,Other flows - Midwest,35,55,1999
19,081,59,005,DS,Other flows - South,-1,-1,-1
19,081,59,007,DS,Other flows - West,-1,-1,-1
19,081,57,009,FR,Foreign - Other flows,-1,-1,-1
19,083,96,000,IA,Hardin County Total Migration-US and Foreign,389,681,19980
19,083,97,000,IA,Hardin County Total Migration-US,389,681,19980
19,083,97,001,IA,Hardin County Total Migration-Same State,250,441,12554
19,083,97,003,IA,Hardin County Total Migration-Different State,139,240,7426
19,083,19,083,IA,Hardin County Non-migrants,6292,12925,515029
19,083,19,169,IA,Story County,30,45,1698
19,083,19,153,IA,Polk County,28,40,1293
19,083,19,079,IA,Hamilton County,24,41,1479
19,083,19,069,IA,Franklin County,23,49,958
19,083,58,000,SS,Other flows - Same State,145,266,7125
19,083,59,000,DS,Other flows - Different State,139,240,7426
19,083,59,001,DS,Other flows - Northeast,-1,-1,-1
19,083,59,003,DS,Other flows - Midwest,51,79,2074
19,083,59,005,DS,Other flows - South,49,91,3096
19,083,59,007,DS,Other flows - West,39,70,2257
19,085,96,000,IA,Harrison County Total Migration-US and Foreign,306,522,21239
19,085,97,000,IA,Harrison County Total Migration-US,306,522,21239
19,085,97,001,IA,Harrison County Total Migration-Same State,150,251,8901
19,085,97,003,IA,Harrison County Total Migration-Different State,156,271,12338
19,085,19,085,IA,Harrison County Non-migrants,5603,11795,464321
19,085,19,155,IA,Pottawattamie County,60,104,3037
19,085,31,055,NE,Douglas County,53,93,5363
19,085,58,000,SS,Other flows - Same State,90,147,5864
19,085,59,000,DS,Other flows - Different State,103,178,6975
19,085,59,001,DS,Other flows - Northeast,-1,-1,-1
19,085,59,003,DS,Other flows - Midwest,72,128,4371
19,085,59,005,DS,Other flows - South,-1,-1,-1
19,085,59,007,DS,Other flows - West,31,50,2605
19,087,96,000,IA,Henry County Total Migration-US and Foreign,403,675,18971
19,087,97,000,IA,Henry County Total Migration-US,403,675,18971
19,087,97,001,IA,Henry County Total Migration-Same State,280,470,12743
19,087,97,003,IA,Henry County Total Migration-Different State,123,205,6227
19,087,19,087,IA,Henry County Non-migrants,7166,14782,511034
19,087,19,057,IA,Des Moines County,60,114,2546
19,087,19,183,IA,Washington County,36,64,1607
19,087,19,101,IA,Jefferson County,32,46,1819
19,087,19,111,IA,Lee County,26,46,1283
19,087,58,000,SS,Other flows - Same State,126,200,5488
19,087,59,000,DS,Other flows - Different State,123,205,6227
19,087,59,001,DS,Other flows - Northeast,-1,-1,-1
19,087,59,003,DS,Other flows - Midwest,82,144,4043
19,087,59,005,DS,Other flows - South,41,61,2184
19,087,59,007,DS,Other flows - West,-1,-1,-1
19,087,57,009,FR,Foreign - Other flows,-1,-1,-1
19,089,96,000,IA,Howard County Total Migration-US and Foreign,163,264,7504
19,089,97,000,IA,Howard County Total Migration-US,163,264,7504
19,089,97,001,IA,Howard County Total Migration-Same State,111,188,5455
19,089,97,003,IA,Howard County Total Migration-Different State,52,76,2049
19,089,19,089,IA,Howard County Non-migrants,3840,7977,285213
19,089,19,191,IA,Winneshiek County,28,39,1614
19,089,19,037,IA,Chickasaw County,22,34,1017
19,089,58,000,SS,Other flows - Same State,61,115,2825
19,089,59,000,DS,Other flows - Different State,52,76,2049
19,089,59,001,DS,Other flows - Northeast,-1,-1,-1
19,089,59,003,DS,Other flows - Midwest,52,76,2049
19,089,59,005,DS,Other flows - South,-1,-1,-1
19,089,59,007,DS,Other flows - West,-1,-1,-1
19,089,57,009,FR,Foreign - Other flows,-1,-1,-1
19,091,96,000,IA,Humboldt County Total Migration-US and Foreign,179,294,10058
19,091,97,000,IA,Humboldt County Total Migration-US,179,294,10058
19,091,97,001,IA,Humboldt County Total Migration-Same State,151,250,8181
19,091,97,003,IA,Humboldt County Total Migration-Different State,28,44,1877
19,091,19,091,IA,Humboldt County Non-migrants,3744,7917,337772
19,091,19,187,IA,Webster County,31,48,1358
19,091,58,000,SS,Other flows - Same State,120,202,6823
19,091,59,000,DS,Other flows - Different State,28,44,1877
19,091,59,001,DS,Other flows - Northeast,-1,-1,-1
19,091,59,003,DS,Other flows - Midwest,28,44,1877
19,091,59,005,DS,Other flows - South,-1,-1,-1
19,091,59,007,DS,Other flows - West,-1,-1,-1
19,093,96,000,IA,Ida County Total Migration-US and Foreign,150,255,6185
19,093,97,000,IA,Ida County Total Migration-US,150,255,6185
19,093,97,001,IA,Ida County Total Migration-Same State,128,215,5266
19,093,97,003,IA,Ida County Total Migration-Different State,22,40,919
19,093,19,093,IA,Ida County Non-migrants,2690,5625,263275
19,093,19,161,IA,Sac County,27,49,1004
19,093,58,000,SS,Other flows - Same State,101,166,4262
19,093,59,000,DS,Other flows - Different State,22,40,919
19,093,59,001,DS,Other flows - Northeast,-1,-1,-1
19,093,59,003,DS,Other flows - Midwest,22,40,919
19,093,59,005,DS,Other flows - South,-1,-1,-1
19,093,59,007,DS,Other flows - West,-1,-1,-1
19,093,57,009,FR,Foreign - Other flows,-1,-1,-1
19,095,96,000,IA,Iowa County Total Migration-US and Foreign,382,660,22009
19,095,97,000,IA,Iowa County Total Migration-US,382,660,22009
19,095,97,001,IA,Iowa County Total Migration-Same State,297,495,16319
19,095,97,003,IA,Iowa County Total Migration-Different State,85,165,5690
19,095,19,095,IA,Iowa County Non-migrants,6581,13918,561734
19,095,19,103,IA,Johnson County,92,169,6189
19,095,19,113,IA,Linn County,57,85,2993
19,095,19,011,IA,Benton County,39,58,1911
19,095,58,000,SS,Other flows - Same State,109,183,5226
19,095,59,000,DS,Other flows - Different State,85,165,5690
19,095,59,001,DS,Other flows - Northeast,-1,-1,-1
19,095,59,003,DS,Other flows - Midwest,29,43,1756
19,095,59,005,DS,Other flows - South,31,74,1678
19,095,59,007,DS,Other flows - West,25,48,2256
19,095,57,009,FR,Foreign - Other flows,-1,-1,-1
19,097,96,000,IA,Jackson County Total Migration-US and Foreign,444,745,23454
19,097,97,000,IA,Jackson County Total Migration-US,444,745,23454
19,097,97,001,IA,Jackson County Total Migration-Same State,298,490,16262
19,097,97,003,IA,Jackson County Total Migration-Different State,146,255,7192
19,097,19,097,IA,Jackson County Non-migrants,7891,16212,655186
19,097,19,061,IA,Dubuque County,96,159,4514
19,097,19,045,IA,Clinton County,94,169,5240
19,097,19,163,IA,Scott County,22,32,1196
19,097,58,000,SS,Other flows - Same State,86,130,5312
19,097,59,000,DS,Other flows - Different State,146,255,7192
19,097,59,001,DS,Other flows - Northeast,-1,-1,-1
19,097,59,003,DS,Other flows - Midwest,90,154,4056
19,097,59,005,DS,Other flows - South,28,56,1235
19,097,59,007,DS,Other flows - West,28,45,1900
19,097,57,009,FR,Foreign - Other flows,-1,-1,-1
19,099,96,000,IA,Jasper County Total Migration-US and Foreign,973,1651,50379
19,099,97,000,IA,Jasper County Total Migration-US,973,1651,50379
19,099,97,001,IA,Jasper County Total Migration-Same State,773,1326,40942
19,099,97,003,IA,Jasper County Total Migration-Different State,200,325,9437
19,099,19,099,IA,Jasper County Non-migrants,14047,29356,1123491
19,099,19,153,IA,Polk County,309,562,17999
19,099,19,157,IA,Poweshiek County,74,130,3639
19,099,19,125,IA,Marion County,69,115,3544
19,099,19,127,IA,Marshall County,41,74,1760
19,099,19,169,IA,Story County,30,53,1402
19,099,19,049,IA,Dallas County,29,50,2387
19,099,19,123,IA,Mahaska County,26,39,1132
19,099,19,181,IA,Warren County,24,38,1186
19,099,58,000,SS,Other flows - Same State,171,265,7893
19,099,59,000,DS,Other flows - Different State,200,325,9437
19,099,59,001,DS,Other flows - Northeast,-1,-1,-1
19,099,59,003,DS,Other flows - Midwest,78,123,3597
19,099,59,005,DS,Other flows - South,63,111,2489
19,099,59,007,DS,Other flows - West,59,91,3351
19,099,57,009,FR,Foreign - Other flows,-1,-1,-1
19,101,96,000,IA,Jefferson County Total Migration-US and Foreign,406,664,22046
19,101,97,000,IA,Jefferson County Total Migration-US,406,664,22046
19,101,97,001,IA,Jefferson County Total Migration-Same State,205,362,11292
19,101,97,003,IA,Jefferson County Total Migration-Different State,201,302,10755
19,101,19,101,IA,Jefferson County Non-migrants,5867,11143,433576
19,101,19,179,IA,Wapello County,33,55,1737
19,101,19,177,IA,Van Buren County,26,43,1315
19,101,19,087,IA,Henry County,22,39,837
19,101,58,000,SS,Other flows - Same State,124,225,7403
19,101,59,000,DS,Other flows - Different State,201,302,10755
19,101,59,001,DS,Other flows - Northeast,31,40,1891
19,101,59,003,DS,Other flows - Midwest,55,79,2518
19,101,59,005,DS,Other flows - South,69,117,3498
19,101,59,007,DS,Other flows - West,46,66,2848
19,101,57,009,FR,Foreign - Other flows,-1,-1,-1
19,103,96,000,IA,Johnson County Total Migration-US and Foreign,4938,7145,303773
19,103,97,000,IA,Johnson County Total Migration-US,4909,7088,302264
19,103,97,001,IA,Johnson County Total Migration-Same State,2436,3426,129270
19,103,97,003,IA,Johnson County Total Migration-Different State,2473,3662,172994
19,103,98,000,IA,Johnson County Total Migration-Foreign,29,57,1509
19,103,19,103,IA,Johnson County Non-migrants,55366,109742,5817179
19,103,19,113,IA,Linn County,639,935,36214
19,103,19,153,IA,Polk County,227,297,11102
19,103,19,163,IA,Scott County,159,223,10603
19,103,17,031,IL,Cook County,146,196,8474
19,103,19,183,IA,Washington County,121,193,7088
19,103,19,139,IA,Muscatine County,119,187,6485
19,103,19,031,IA,Cedar County,101,149,4670
19,103,19,013,IA,Black Hawk County,80,106,3584
19,103,19,095,IA,Iowa County,73,107,3780
19,103,19,061,IA,Dubuque County,69,77,2364
19,103,17,161,IL,Rock Island County,58,79,3002
19,103,19,049,IA,Dallas County,49,68,2679
19,103,27,053,MN,Hennepin County,49,62,2949
19,103,19,087,IA,Henry County,48,72,1970
19,103,19,169,IA,Story County,48,58,2108
19,103,17,043,IL,DuPage County,46,66,3093
19,103,19,057,IA,Des Moines County,46,78,2045
19,103,04,013,AZ,Maricopa County,36,46,2777
19,103,19,011,IA,Benton County,36,47,1681
19,103,55,025,WI,Dane County,36,46,2539
19,103,19,115,IA,Louisa County,33,56,1918
19,103,19,111,IA,Lee County,32,42,1788
19,103,06,037,CA,Los Angeles County,31,44,2498
19,103,19,045,IA,Clinton County,30,36,1144
